hole_id,from,to,rqd_pct
17HR-303,12.0,15.0,86.9
17HR-303,15.0,18.0,65.2
17HR-303,18.0,21.0,65.5
17HR-303,21.0,24.0,80.4
17HR-303,24.0,27.0,76.7
17HR-303,27.0,30.0,63.3
17HR-303,30.0,33.0,48.6
17HR-303,33.0,36.0,74.0
17HR-303,36.0,39.0,74.1
17HR-303,39.0,42.0,73.1
17HR-303,42.0,45.0,75.8
17HR-303,45.0,48.0,60.5
17HR-303,48.0,51.0,80.3
17HR-303,51.0,54.0,88.1
17HR-303,54.0,57.0,87.4
17HR-303,57.0,60.0,62.3
17HR-303,60.0,63.0,93.3
17HR-303,63.0,66.0,80.5
17HR-303,66.0,69.0,87.3
17HR-303,69.0,72.0,69.5
17HR-303,72.0,75.0,93.2
17HR-303,75.0,78.0,65.7
17HR-303,78.0,81.0,94.1
17HR-303,81.0,84.0,84.5
17HR-303,84.0,87.0,75.2
17HR-303,87.0,90.0,84.1
17HR-303,90.0,93.0,85.0
17HR-303,93.0,96.0,73.7
17HR-303,96.0,99.0,83.4
17HR-303,99.0,102.0,51.8
17HR-303,102.0,105.0,46.1
17HR-303,105.0,108.0,84.9
17HR-303,108.0,111.0,88.1
17HR-303,111.0,114.0,81.0
17HR-303,114.0,117.0,78.7
17HR-303,117.0,120.0,93.2
17HR-303,120.0,123.0,62.7
17HR-303,123.0,126.0,58.2
17HR-303,126.0,129.0,41.8
17HR-303,129.0,132.0,63.9
17HR-303,132.0,135.0,94.1
17HR-303,135.0,138.0,87.0
17HR-303,138.0,141.0,92.3
17HR-303,141.0,144.0,60.8
17HR-303,144.0,147.0,82.2
17HR-303,147.0,150.0,87.0
17HR-303,150.0,153.0,77.0
17HR-303,153.0,156.0,78.0
17HR-303,156.0,159.0,94.9
17HR-303,159.0,162.0,63.4
17HR-303,162.0,165.0,76.4
17HR-303,165.0,168.0,74.8
17HR-303,168.0,171.0,60.3
17HR-303,171.0,174.0,83.6
17HR-303,174.0,177.0,72.9
17HR-303,177.0,180.0,84.9
17HR-303,180.0,183.0,56.9
17HR-303,183.0,186.0,51.6
17HR-303,186.0,189.0,46.6
17HR-303,189.0,192.0,70.8
17HR-303,192.0,195.0,93.7
17HR-303,195.0,198.0,64.3
17HR-303,198.0,201.0,47.5
17HR-303,201.0,204.0,50.0
17HR-303,204.0,207.0,82.0
17HR-303,207.0,210.0,89.3
17HR-303,210.0,213.0,62.8
17HR-303,213.0,216.0,86.1
17HR-303,216.0,219.0,63.0
17HR-303,219.0,222.0,47.6
17HR-303,222.0,225.0,94.2
17HR-303,225.0,228.0,61.2
17HR-303,228.0,231.0,86.1
17HR-303,231.0,234.0,33.7
17HR-303,234.0,237.0,44.6
17HR-303,237.0,240.0,47.0
17HR-303,240.0,243.0,92.0
17HR-303,243.0,246.0,82.9
17HR-303,246.0,249.0,84.0
17HR-303,249.0,252.0,60.3
17HR-303,252.0,255.0,63.2
17HR-303,255.0,258.0,44.9
17HR-303,258.0,261.0,55.6
17HR-303,261.0,264.0,55.5
17HR-303,264.0,267.0,57.5
17HR-303,267.0,270.0,59.3
17HR-303,270.0,273.0,35.7
17HR-303,273.0,276.0,61.4
17HR-303,276.0,279.0,35.0
17HR-303,279.0,282.0,34.1
17HR-303,282.0,285.0,50.2
17HR-303,285.0,288.0,34.2
17HR-303,288.0,291.0,44.0
17HR-303,291.0,294.0,47.9
17HR-303,294.0,297.0,33.0
17HR-303,297.0,300.0,60.1
17HR-303,300.0,303.0,91.9
17HR-303,303.0,306.0,92.4
17HR-303,306.0,309.0,73.1
17HR-303,309.0,312.0,59.9
17HR-303,312.0,315.0,39.3
17HR-303,315.0,318.0,84.8
17HR-303,318.0,321.0,65.2
17HR-303,321.0,324.0,74.4
17HR-303,324.0,327.0,72.4
17HR-303,327.0,330.0,91.0
17HR-303,330.0,333.0,60.8
17HR-303,333.0,336.0,69.0
17HR-303,336.0,339.0,89.9
17HR-303,339.0,342.0,61.6
17HR-303,342.0,345.0,67.0
17HR-303,345.0,348.0,52.0
17HR-303,348.0,351.0,48.9
17HR-303,351.0,354.0,48.9
17HR-303,354.0,357.0,64.4
17HR-303,357.0,360.0,90.6
17HR-303,360.0,363.0,83.3
17HR-303,363.0,366.0,90.6
17HR-303,366.0,369.0,84.7
17HR-303,369.0,372.0,92.8
17HR-303,372.0,375.0,45.5
17HR-303,375.0,378.0,43.4
17HR-303,378.0,381.0,74.8
17HR-303,381.0,384.0,82.6
17HR-303,384.0,387.0,73.2
17HR-303,387.0,390.0,80.7
17HR-303,390.0,393.0,81.8
17HR-303,393.0,396.0,74.6
17HR-303,396.0,399.0,84.3
17HR-303,399.0,402.0,85.2
17HR-303,402.0,405.0,67.2
17HR-303,405.0,408.0,80.2
17HR-303,408.0,411.0,60.7
17HR-303,411.0,414.0,91.9
17HR-303,414.0,417.0,80.1
17HR-303,417.0,420.0,77.8
17HR-303,420.0,423.0,93.4
17HR-303,423.0,425.0,94.5
17HR-304,0.0,3.0,18.4
17HR-304,3.0,6.0,76.8
17HR-304,6.0,9.0,74.1
17HR-304,9.0,12.0,77.3
17HR-304,12.0,15.0,85.8
17HR-304,15.0,18.0,77.8
17HR-304,18.0,21.0,74.4
17HR-304,21.0,24.0,37.5
17HR-304,24.0,27.0,41.0
17HR-304,27.0,30.0,38.9
17HR-304,30.0,33.0,63.5
17HR-304,33.0,36.0,92.1
17HR-304,36.0,39.0,80.1
17HR-304,39.0,42.0,64.5
17HR-304,42.0,45.0,91.0
17HR-304,45.0,48.0,71.8
17HR-304,48.0,51.0,91.6
17HR-304,51.0,54.0,81.6
17HR-304,54.0,57.0,84.0
17HR-304,57.0,60.0,57.7
17HR-304,60.0,63.0,59.3
17HR-304,63.0,66.0,62.3
17HR-304,66.0,69.0,47.5
17HR-304,69.0,72.0,45.8
17HR-304,72.0,75.0,49.5
17HR-304,75.0,78.0,62.4
17HR-304,78.0,81.0,41.1
17HR-304,81.0,84.0,84.2
17HR-304,84.0,87.0,91.5
17HR-304,87.0,90.0,86.4
17HR-304,90.0,93.0,66.2
17HR-304,93.0,96.0,85.5
17HR-304,96.0,99.0,66.3
17HR-304,99.0,102.0,75.6
17HR-304,102.0,105.0,81.1
17HR-304,105.0,108.0,83.1
17HR-304,108.0,111.0,67.0
17HR-304,111.0,114.0,80.7
17HR-304,114.0,117.0,67.0
17HR-304,117.0,120.0,73.0
17HR-304,120.0,123.0,82.8
17HR-304,123.0,126.0,73.5
17HR-304,126.0,129.0,74.2
17HR-304,129.0,132.0,64.3
17HR-304,132.0,135.0,55.0
17HR-304,135.0,138.0,84.6
17HR-304,138.0,141.0,77.8
17HR-304,141.0,144.0,79.4
17HR-304,144.0,147.0,88.3
17HR-304,147.0,150.0,54.5
17HR-304,150.0,153.0,34.4
17HR-304,153.0,156.0,31.3
17HR-304,156.0,159.0,38.2
17HR-304,159.0,162.0,76.8
17HR-304,162.0,165.0,80.4
17HR-304,165.0,168.0,62.3
17HR-304,168.0,171.0,83.8
17HR-304,171.0,174.0,62.2
17HR-304,174.0,177.0,84.7
17HR-304,177.0,180.0,68.3
17HR-304,180.0,183.0,67.4
17HR-304,183.0,186.0,94.4
17HR-304,186.0,189.0,61.0
17HR-304,189.0,192.0,85.9
17HR-304,192.0,195.0,63.5
17HR-304,195.0,198.0,67.4
17HR-304,198.0,201.0,78.4
17HR-304,201.0,204.0,80.6
17HR-304,204.0,207.0,77.8
17HR-304,207.0,210.0,76.5
17HR-304,210.0,213.0,67.2
17HR-304,213.0,216.0,86.8
17HR-304,216.0,219.0,75.5
17HR-304,219.0,222.0,79.2
17HR-304,222.0,225.0,84.1
17HR-304,225.0,228.0,63.1
17HR-304,228.0,231.0,89.2
17HR-304,231.0,234.0,69.4
17HR-304,234.0,237.0,67.0
17HR-304,237.0,240.0,60.4
17HR-304,240.0,243.0,93.0
17HR-304,243.0,246.0,62.3
17HR-304,246.0,249.0,80.6
17HR-304,249.0,252.0,81.0
17HR-304,252.0,255.0,74.0
17HR-304,255.0,258.0,89.6
17HR-304,258.0,261.0,81.0
17HR-304,261.0,264.0,89.3
17HR-304,264.0,267.0,86.9
17HR-304,267.0,270.0,66.7
17HR-304,270.0,273.0,78.9
17HR-304,273.0,276.0,61.9
17HR-304,276.0,279.0,71.7
17HR-304,279.0,282.0,71.0
17HR-304,282.0,285.0,83.4
17HR-304,285.0,288.0,78.5
17HR-304,288.0,291.0,91.9
17HR-304,291.0,294.0,64.4
17HR-304,294.0,297.0,66.1
17HR-304,297.0,300.0,90.2
17HR-304,300.0,303.0,74.3
17HR-304,303.0,306.0,77.0
17HR-304,306.0,309.0,94.6
17HR-304,309.0,312.0,93.1
17HR-304,312.0,315.0,65.3
17HR-304,315.0,318.0,53.1
17HR-304,318.0,321.0,44.4
17HR-304,321.0,324.0,32.0
17HR-304,324.0,327.0,60.1
17HR-304,327.0,330.0,55.2
17HR-304,330.0,333.0,41.3
17HR-304,333.0,336.0,38.9
17HR-304,336.0,339.0,37.1
17HR-304,339.0,342.0,34.3
17HR-304,342.0,345.0,43.2
17HR-304,345.0,348.0,63.1
17HR-304,348.0,351.0,79.5
17HR-304,351.0,354.0,47.0
17HR-304,354.0,357.0,42.3
17HR-304,357.0,360.0,65.6
17HR-304,360.0,363.0,71.3
17HR-304,363.0,366.0,60.8
17HR-304,366.0,369.0,48.0
17HR-304,369.0,372.0,30.9
17HR-304,372.0,375.0,53.0
17HR-304,375.0,378.0,51.3
17HR-304,378.0,381.0,40.6
17HR-304,381.0,384.0,61.7
17HR-304,384.0,387.0,52.0
17HR-304,387.0,390.0,61.4
17HR-304,390.0,393.0,40.7
17HR-304,393.0,396.0,31.2
17HR-304,396.0,399.0,68.9
17HR-304,399.0,402.0,64.0
17HR-304,402.0,405.0,88.2
17HR-304,405.0,408.0,56.3
17HR-304,408.0,411.0,35.2
17HR-304,411.0,414.0,35.6
17HR-304,414.0,417.0,51.0
17HR-304,417.0,420.0,80.2
17HR-304,420.0,423.0,76.2
17HR-304,423.0,426.0,65.7
17HR-304,426.0,429.0,77.5
17HR-304,429.0,432.0,77.6
17HR-304,432.0,435.0,89.6
17HR-304,435.0,438.0,61.0
17HR-304,438.0,441.0,77.0
17HR-304,441.0,444.0,85.6
17HR-304,444.0,447.0,67.4
17HR-304,447.0,450.0,82.8
17HR-304,450.0,453.0,90.7
17HR-304,453.0,456.0,84.9
17HR-304,456.0,459.0,62.6
17HR-304,459.0,462.0,61.2
17HR-304,462.0,465.0,71.9
17HR-304,465.0,468.0,90.0
17HR-304,468.0,471.0,89.1
17HR-304,471.0,474.0,76.6
17HR-304,474.0,477.0,74.2
17HR-304,477.0,480.0,75.8
17HR-304,480.0,483.0,69.9
17HR-304,483.0,486.0,56.7
17HR-304,486.0,489.0,36.5
17HR-304,489.0,492.0,79.3
17HR-304,492.0,495.0,75.1
17HR-304,495.0,498.0,71.1
17HR-304,498.0,500.0,66.0
